"AtomicSCIISingtelMusic","110.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICNUMBER3","NUMBER",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","49.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOADDRESS3",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","112.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICNUMBER4","NUMBER",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","52.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOCOUNTRY",,,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","55.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOGEOGRAPHY",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","114.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICNUMBER5","NUMBER",,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","116.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICNUMBER6","NUMBER",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","58.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","OTHERTOCOMPANY",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","125.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN2","BOOL",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","62.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","OTHERTOADDRESS1",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","126.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN3","BOOL",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","65.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","OTHERTOCITY",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","127.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN4","BOOL",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","68.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","OTHERTOPOSTALCODE",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","128.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN5","BOOL",,,,,,,"0.0000000000"
"CPBSSSCIImCashSettlement","71.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","REASONID",,,,,,,,"0.0000000000"
"AtomicSCIISingtelMusic","129.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN6","BOOL",,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","15.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","UNITTYPEFORUNITVALUE",,,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","124.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN1","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","79.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE6",,,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","125.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN2","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","80.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE7",,,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","126.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN3","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","82.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE9",,,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","128.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN5","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","83.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE10",,,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","129.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN6","BOOL",,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","127.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN4","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","84.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE11",,,,,,,,"0.0000000000"
"PrepaidSCIIIDAReport","106.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICNUMBER1","NUMBER",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","85.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE12",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","80.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE7",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","86.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE13",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","81.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE8",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","87.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE14",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","82.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE9",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","89.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE16",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","83.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE10",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","90.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE17",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","84.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE11",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","91.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE18",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","85.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE12",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","92.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE19",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","86.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE13",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","28.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOCOMPANY",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","87.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE14",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","29.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOAREACODE",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","89.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE16",,,,,,,"3.0000000000","0.0000000000"
"EMTUSCIIPrepaidCreditPurchase","20.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_ASSIGNMENT","GENERICATTRIBUTE10",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","30.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOPHONE",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","90.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE17",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","31.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOFAX",,,,,,,,"0.0000000000"
"CustomCustomerExperience","21.0000000000","INBOUND_DATA_STAGING",,"FIELD3","INBOUND_DATA_CLPR","GENERICATTRIBUTE2","VARCHAR",,,"Y",,,,"0.0000000000"
"EMTUSCIIPrepaidCreditPurchase","21.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_ASSIGNMENT","GENERICATTRIBUTE11",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","91.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE18",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","32.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOADDRESS1",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","92.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE19",,,,,,,"3.0000000000","0.0000000000"
"EMTUSCIIPrepaidCreditPurchase","22.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_ASSIGNMENT","GENERICATTRIBUTE12",,,,,,,,"0.0000000000"
"CustomCustomerExperience","22.0000000000","INBOUND_DATA_STAGING",,"FIELD6","INBOUND_DATA_CLPR","GENERICATTRIBUTE3","VARCHAR",,,"Y",,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","93.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE20",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","33.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOADDRESS2",,,,,,,,"0.0000000000"
"EDWSCIIPrepaidVoiceActivation","38.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_ASSIGNMENT","UNITTYPEFORGENERICNUMBER6",,,,,,,,"0.0000000000"
"BCCSCIIEPCExtract","12.0000000000","INBOUND_DATA_STAGING",,"'SGD'","INBOUND_DATA_CLPR","UNITTYPEFORCOST","VARCHAR",,,"Y",,,,"0.0000000000"
"PrepaidSCIIRMT0081","34.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOADDRESS3",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","94.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE21",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","35.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOCITY",,,,,,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","34.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","UNITTYPEFORGENERICNUMBER3",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","95.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE22",,,,,,,"3.0000000000","0.0000000000"
"BCCSCIIEPCExtract","13.0000000000","INBOUND_DATA_STAGING",,"'Singtel'","INBOUND_DATA_CLPR","CATEGORYTREENAME","VARCHAR",,,"Y",,,,"0.0000000000"
"PrepaidSCIIRMT0081","36.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOSTATE",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","9.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","PRODUCTNAME",,,,,,,"3.0000000000","0.0000000000"
"BCCSCIIEPCExtract","14.0000000000","INBOUND_DATA_STAGING",,"'PRODUCTS'","INBOUND_DATA_CLPR","CATEGORYNAME","VARCHAR",,,"Y",,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","35.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICNUMBER4",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","37.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOCOUNTRY",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","10.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","PRODUCTDESCRIPTION",,,,,,,"3.0000000000","0.0000000000"
"BCCSCIIEPCExtract","17.0000000000","INBOUND_DATA_STAGING",,"'ConSales_External'","INBOUND_DATA_CLPR","BUSINESSUNITNAME","VARCHAR",,,"Y",,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","36.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","UNITTYPEFORGENERICNUMBER4",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","38.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOPOSTALCODE",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","14.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","UNITVALUE","NUMBER",,,,,,"3.0000000000","0.0000000000"
"ClassifierExtPrepaidEligibleDealers","38.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","UNITTYPEFORGENERICNUMBER5",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","15.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","UNITTYPEFORUNITVALUE",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","39.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOINDUSTRY",,,,,,,,"0.0000000000"
"BCCSCIIEPCExtract","20.0000000000","INBOUND_DATA_STAGING",,"case when field5='PPLAN' then case when field4 = 'MOB' then 'Mobile Main' when field4 = 'TV' then 'TV Main' when field4 in ('GLP'\,'FBB') then 'FTTH Main'  end  else FIELD4 end","INBOUND_DATA_CLPR","GENERICATTRIBUTE1","VARCHAR","Product Category",,"Y",,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","40.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","UNITTYPEFORGENERICNUMBER6",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","17.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","PAYMENTTERMS",,,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","40.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","BILLTOGEOGRAPHY",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","41.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOCUSTID",,,,,,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","41.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICDATE1",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","18.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","PONUMBER",,,,,,,"3.0000000000","0.0000000000"
"BCCSCIIEPCExtract","21.0000000000","INBOUND_DATA_STAGING",,"case when field5='PPLAN' then case when field4 = 'MOB' then 'Mobile Main' when field4 = 'TV' then 'TV Main' when field4 in ('GLP'\,'FBB') then 'FTTH Main '||FIELD8  end  else FIELD4 end","INBOUND_DATA_CLPR","GENERICATTRIBUTE2","VARCHAR",,,"Y",,,,"0.0000000000"
"PrepaidSCIIRMT0081","42.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOCONTACT",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","20.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","ALTERNATEORDERNUMBER",,,,,,,"3.0000000000","0.0000000000"
"ClassifierExtPrepaidEligibleDealers","42.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICDATE2",,,,,,,,"0.0000000000"
"CustomCustomerExperience","39.0000000000","INBOUND_DATA_STAGING",,"'percent'","INBOUND_DATA_CLPR","UNITTYPEFORGENERICNUMBER2","VARCHAR",,,"Y",,,,"0.0000000000"
"PrepaidSCIIRMT0081","43.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOCOMPANY",,,,,,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","22.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","NATIVECURRENCY",,,,,,,"3.0000000000","0.0000000000"
"ClassifierExtPrepaidEligibleDealers","43.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICDATE3",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","44.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOAREACODE",,,,,,,,"0.0000000000"
"BCCSCIIMTPOSStockInfo","13.0000000000","INBOUND_DATA_STAGING",,"'StockCode'","INBOUND_DATA_CLPR","CATEGORYTREENAME","VARCHAR",,,"Y",,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","23.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","NATIVECURRENCYAMOUNT","NUMBER",,,,,,"3.0000000000","0.0000000000"
"ClassifierExtPrepaidEligibleDealers","44.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICDATE4",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","45.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOPHONE",,,,,,,,"0.0000000000"
"BCCSCIIMTPOSStockInfo","14.0000000000","INBOUND_DATA_STAGING",,"'PRODUCTS'","INBOUND_DATA_CLPR","CATEGORYNAME","VARCHAR",,,"Y",,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","24.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","DISCOUNTPERCENT","NUMBER",,,,,,"3.0000000000","0.0000000000"
"PrepaidSCIIRMT0081","46.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","SHIPTOFAX",,,,,,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","45.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICDATE5",,,,,,,,"0.0000000000"
"BCCSCIIMTPOSStockInfo","17.0000000000","INBOUND_DATA_STAGING",,"'ConSales_External'","INBOUND_DATA_CLPR","BUSINESSUNITNAME","VARCHAR",,,"Y",,,,"0.0000000000"
"ITDMSCIIPrepaidTopup","25.0000000000","STEL_DATA_TOPUPITDM",,,"INBOUND_DATA_TXN","DISCOUNTTYPE",,,,,,,"3.0000000000","0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","93.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE20",,,,,,,,"0.0000000000"
"ClassifierExtPrepaidEligibleDealers","46.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_CLGC","GENERICDATE6",,,,,,,,"0.0000000000"
"TransactionMMPSmarthomeInstallations","1052.0000000000","STEL_TEMP_TRANSACTION",,,"INBOUND_DATA_TXN","SHIPTOCOUNTRY",,,,,,,"2.0000000000","0.0000000000"
"HRCentralSCIISalesmanProfile","59.0000000000","INBOUND_DATA_STAGING",,"'2200-01-01'","INBOUND_DATA_OGPO","CREDITENDDATE","DATE","YYYY-MM-DD",,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","94.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE21",,,,,,,,"0.0000000000"
"HRCentralSCIISalesmanProfile","39.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_OGPO","UNITTYPEFORGENERICNUMBER3",,,,,,,,"0.0000000000"
"BCCSCIIClosedTVOrders","128.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN5","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","95.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE22",,,,,,,,"0.0000000000"
"HRCentralSCIISalesmanProfile","61.0000000000","INBOUND_DATA_STAGING",,"'2200-01-01'","INBOUND_DATA_OGPO","PROCESSINGENDDATE","DATE","YYYY-MM-DD",,,,,,"0.0000000000"
"HRCentralSCIISalesmanProfile","40.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_OGPO","GENERICNUMBER4",,,,,,,,"0.0000000000"
"BCCSCIIClosedTVOrders","129.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN6","BOOL",,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","96.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE23",,,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","14.0000000000","INBOUND_DATA_STAGING",,,"VENDORASSIGNMENT","GENERICATTRIBUTE4",,,,,,,,"0.0000000000"
"ConcertoSCIIDeRegistration","127.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICBOOLEAN4","BOOL",,,,,,,"0.0000000000"
"HRCentralSCIISalesmanProfile","6.0000000000","INBOUND_DATA_STAGING",," case when to_Date(field31\,'dd/mm/yyyy')<to_Date('04/01/2015'\,'mm/dd/yyyy') then '01/04/2015' else field39 end","INBOUND_DATA_OGPT","EFFECTIVESTARTDATE","DATE","DD/MM/YYYY",,"N","Y",,,"0.0000000000"
"PrepaidSCIIRMT0081","16.0000000000","INBOUND_DATA_STAGING",,,"VENDORASSIGNMENT","GENERICATTRIBUTE6",,,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","97.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE24",,,,,,,,"0.0000000000"
"SAPSCIIPhoenixCard","20.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","ALTERNATEORDERNUMBER",,,,,"Y",,,"0.0000000000"
"HRCentralSCIISalesmanProfile","7.0000000000","INBOUND_DATA_STAGING",,"'2200-01-01'","INBOUND_DATA_OGPT","EFFECTIVEENDDATE","DATE","YYYY-MM-DD",,,"SORT",,,"0.0000000000"
"SAPSCIIPhoenixCard","23.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","NATIVECURRENCYAMOUNT","NUMBER",,,,,,,"0.0000000000"
"PrepaidSCIIRMT0081","18.0000000000","INBOUND_DATA_STAGING",,,"VENDORASSIGNMENT","GENERICATTRIBUTE8",,,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","98.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE25",,,,,,,,"0.0000000000"
"SAPSCIIPhoenixCard","24.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","DISCOUNTPERCENT","NUMBER",,,,,,,"0.0000000000"
"ClassifierDELEligibleDealers","5.0000000000","INBOUND_DATA_STAGING",,"'DEL-'||FIELD4||'-'||FIELD5","INBOUND_DATA_CLGC","CLASSIFIERID",,,,"N",,,,"0.0000000000"
"PrepaidSCIIRMT0081","19.0000000000","INBOUND_DATA_STAGING",,,"VENDORASSIGNMENT","GENERICATTRIBUTE9",,,,,,,,"0.0000000000"
"ConcertoSCIISIMRegistrationtransactions","99.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","GENERICATTRIBUTE26",,,,,,,,"0.0000000000"
"EMTUSCIIPrepaidCreditPurchase","23.0000000000","INBOUND_DATA_STAGING",,,"INBOUND_DATA_TXN","NATIVECURRENCYAMOUNT","NUMBER",,,,,,,"0.0000000000"
"ClassifierDELEligibleDealers","6.0000000000","INBOUND_DATA_STAGING",,"'General Configuration'","INBOUND_DATA_CLGC","GENERICCLASSIFIERTYPENAME",,,,"N",,,,"0.0000000000"
